Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.842779659921541	348	|` And would spoil my joke . |	|You are an interfering old busybody , ' laughed Bilbo , ` but I expect you know best , as usual . ' ' |	|I do - when I know anything . |	2	Mr. Bilbo Baggins	DEFAULT								
0.887661819255584	760	|I wonder if I shall ever see him again . ' |	|` So do I , ' said Gandalf . |	|` And I wonder many other things . |	1	Gandalf									
0.009023918264847	436	|My precious . |	|Yes , my precious . ' |	|The wizard 's face remained grave and attentive , and only a flicker in his deep eyes showed that he was startled and indeed alarmed . |	1	DEFAULT									
0.446900134481029	237	|Hurray ! |	|Hurray ! |	|Many Happy Returns ! ' |	0										
0.123674857806545	176	|But they never got tired of them . |	|On this occasion the presents were unusually good . |	|The hobbit-children were so excited that for a while they almost forgot about eating . |	0										
0.180339116037455	184	|At other times there were merely lots of people eating and drinking - continuously from elevenses until six-thirty , when the fireworks started . |	|The fireworks were by Gandalf : they were not only brought by him , but designed and made by him ; and the special effects , set pieces , and flights of rockets were let off by him . |	|But there was also a generous distribution of squibs , crackers , backarappers , sparklers , torches , dwarf-candles , elf-fountains , goblin-barkers and thunder-claps . |	1	Gandalf									
0.166689514853375	475	|What is it all about ? |	|It is mine is n't it ? |	|I found it , and Gollum would have killed me , if I had n't kept it . |	0										
0.73273253308057	213	|Besides , their cousin , Bilbo , had been specializing in food for many years and his table had a high reputation . |	|All the one hundred and forty-four guests expected a pleasant feast ; though they rather dreaded the after-dinner speech of their host -LRB- an inevitable item -RRB- . |	|Fie was liable to drag in bits of what he called poetry ; and sometimes , after a glass or two , would allude to the absurd adventures of his mysterious journey . |	0										
0.446386757443838	300	|One hundred and forty-four flabbergasted hobbits sat back speechless . |	|Old Odo Proudfoot removed his feet from the table and stamped . |	|Then there was a dead silence , until suddenly , after several deep breaths , every Baggins , Boffin , Took , Brandybuck , Grubb , Chubb , Burrows , Bolger , Bracegirdle , Brockhouse , Goodbody , Hornblower , and Proudfoot began to talk at once . |	1	Proudfoot Odo									
0.156753663892383	343	|` Yes , I do , ' said Bilbo . |	|` Though that flash was surprising : it quite startled me , let alone the others . |	|A little addition of your own , I suppose ? ' |	1	Mr. Bilbo Baggins									
0.928427020312277	486	|I am sorry , ' he said . |	|` But I felt so queer . |	|And yet it would be a relief in a way not to be bothered with it any more . |	1	DEFAULT									
0.36617272673203	661	|Otho would have been Bilbo 's heir , but for the adoption of Frodo . |	|He read the will carefully and snorted . |	|It was , unfortunately , very clear and correct -LRB- according to the legal customs of hobbits , which demand among other things seven signatures of witnesses in red ink -RRB- . |	1	Otho									
0.537496185183001	599	|Morning went on . |	|People came and began -LRB- by orders -RRB- to clear away the pavilions and the tables and the chairs , and the spoons and knives and bottles and plates , and the lanterns , and the flowering shrubs in boxes , and the crumbs and cracker-paper , the forgotten bags and gloves and handkerchiefs , and the uneaten food -LRB- a very small item -RRB- . |	|Then a number of other people came -LRB- without orders -RRB- : Bagginses , and Boffins , and Bolgers , and Tooks , and other guests that lived or were staying near . |	0										
0.711379125151363	317	|He had enjoyed the joke , of course , even though he had been in the know . |	|He had difficulty in keeping from laughter at the indignant surprise of the guests . |	|But at the same time he felt deeply troubled : he realized suddenly that he loved the old hobbit dearly . |	1	DEFAULT									
0.26364921350406	614	|Milo never answered letters . |	|For ANGELICA 'S use , from Uncle Bilbo , on a round convex mirror . |	|She was a young Baggins , and too obviously considered her face shapely . |	2	Angelica	Mr. Bilbo Baggins								
0.770493634851499	439	|` It has been called that before , ' he said , ` but not by you . ' |	|` But I say it now . |	|And why not ? |	1	DEFAULT									
0.928696209432729	331	|They had been locked up as if they were very precious , but they were so patched and weatherstained that their original colour could hardly be guessed : it might have been dark green . |	|They were rather too large for him . |	|He then went into his study , and from a large strong-box took out a bundle wrapped in old cloths , and a leather-bound manuscript ; and also a large bulky envelope . |	1	DEFAULT									
0.552532605797352	310	|I believe that mad Baggins is off again . |	|Silly old fool . |	|But why worry ? |	0										
0.158062916911334	288	|They all feared that a song or some poetry was now imminent ; and they were getting bored . |	|Why could n't he stop talking and let them drink his health ? |	|But Bilbo did not sing or recite . |	1	Mr. Bilbo Baggins									
0.883476851998331	21	|Each year the Bagginses had given very lively combined birthday-parties at Bag End ; but now it was understood that something quite exceptional was being planned for that autumn . |	|Bilbo was going to be eleventy-one , 111 , a rather curious number and a very respectable age for a hobbit -LRB- the Old Took himself had only reached 130 -RRB- ; and Frodo was going to be thirty-three , 33 -RRB- an important number : the date of his ` coming of age ' . |	|Tongues began to wag in Flobbiton and By water ; and rumour of the coming event travelled all over the Shire . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.650192527457846	654	|He looked indisposed - to see Sackville-Bagginses at any rate ; and he stood up , fidgeting with something in his pocket . |	|But he spoke quite politely . |	|The Sackville-Bagginses were rather offensive . |	1	DEFAULT									
0.971327051904472	393	|` Well , er , yes , I suppose so , ' stammered Bilbo . |	|` Where is it ? ' |	|` In an envelope , if you must know , ' said Bilbo impatiently . |	0										
0.161508949840531	430	|It came to me . ' |	|` Yes , yes , ' said Gandalf . |	|` But there is no need to get angry . ' |	1	Gandalf									
0.650036188909746	723	|` So did I . |	|But odd things may happen to people that have such treasures - if they use them . |	|Let it be a warning to you to be very careful with it . |	0										
0.15029537795375	403	|Why should n't it stay there ? ' |	|Gandalf looked again very hard at Bilbo , and there was a gleam in his eyes . ' |	|I think , Bilbo , ' he said quietly , ' I should leave it behind . |	2	Gandalf	Mr. Bilbo Baggins								
0.751237589410132	385	|He ought to be comfortable here . |	|I am leaving everything to him , of course , except a few oddments . |	|I hope he will be happy , when he gets used to being on his own . |	2	DEFAULT	DEFAULT								
0.185244002989176	187	|They were all superb . |	|The art of Gandalf improved with age . |	|There were rockets like a flight of scintillating birds singing with sweet voices . |	1	Gandalf									
0.715738512031799	522	|It will be safe enough there , till Frodo comes . |	|I shall wait for him . ' |	|Bilbo took out the envelope , but just as he was about to set it by the clock , his hand jerked back , and the packet fell on the floor . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.603160562910597	547	|` Good-bye , for the present , Bilbo . |	|Take care of yourself ! |	|You are old enough , and perhaps wise enough . ' |	1	Mr. Bilbo Baggins									
0.858357816955839	696	|cried Frodo , running out of the room to the door . |	|` Come in ! |	|Come in ! |	0										
0.694293923985718	10	|` It will have to be paid for , ' they said . |	|` It is n't natural , and trouble will come of it ! ' |	|But so far trouble had not come ; and as Mr. Baggins was generous with his money , most people were willing to forgive him his oddities and his good fortune . |	0										
0.094262574898223	116	|` they shouted , and the old man smiled . |	|They knew him by sight , though he only appeared in Hobbiton occasionally and never stopped long ; but neither they nor any but the oldest of their elders had seen one of his firework displays - they now belonged to the legendary past . |	|When the old man , helped by Bilbo and some dwarves , had finished unloading . |	1	DEFAULT									
0.716874155403085	251	|Indeed , in one corner some of the young Tooks and Brandybucks , supposing Uncle Bilbo to have finished -LRB- since he had plainly said all that was necessary -RRB- , now got up an impromptu orchestra , and began a merry dance-tune . |	|Master Everard Took and Miss Melilot Brandybuck got on a table and with bells in their hands began to dance the Springle-ring : a pretty dance , but rather vigorous . |	|But Bilbo had not finished . |	2	Everard Took	Melilot Brandybuck								
0.321865894872094	141	|said Gandalf , shaking his head . |	|` We shall see , ' said Bilbo . |	|The next day more carts rolled up the Hill , and still more carts . |	1	Mr. Bilbo Baggins									
